userapproleid,workappid,workappname,workappcategoryid,userid,typeofworkname,userroleid,permissionlevelid,permissionlevelisprivileged
24635d56-d4f4-47db-b0f4-d790fecfab67,cc1747be-26ab-4149-99a3-fd1f8107cc85,App Store Connect,2,7a7a43bd-d612-4635-8428-104b8c3a4e33,Other,1,,
0a3e2c34-2bb2-4c2a-8b38-b6f9300f32b7,b21c8e4c-596a-4dd4-bb41-faeb55816d92,Notion,9,73fff436-94c4-49b9-8c4c-9b61ba298cba,Administration,3,db51ec9b-d12d-4451-ba76-cbe858e5e78e,False
04e58897-67cb-45ad-a6c1-8e0292089339,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,834b566e-53dd-493b-a77d-6378867a5591,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
900cdbdb-a045-44e0-bf2b-81fa4cd6f83f,04c073f8-2437-47a7-866d-a80a957de3b3,Zoom,15,46ea8ce8-9649-401f-be84-b32b32d114e0,Other,1,961a927e-fe39-47d8-bc23-a7be508f7f55,False
134ecfdc-7c2c-4174-b885-d67513ea42e8,b21c8e4c-596a-4dd4-bb41-faeb55816d92,Notion,9,d7753a0a-0229-4271-8f13-89171a26a9d6,Other,1,db51ec9b-d12d-4451-ba76-cbe858e5e78e,False
c19062dd-6269-409c-a073-64795baa093a,fdde40e9-607e-4ca7-8dd2-b8400ab512ad,DemoCompany,11,23e8dceb-f94d-480d-804b-e8fb9091b4ab,Other,1,50b8702a-de7c-4b41-a2a8-fe9dcf928c91,False
38c0a0db-5ae3-4692-8d3e-2090906717e8,78fc1a67-5fb5-4f19-b669-e39aa9f5fe6e,Braintree,11,9386c0ae-799e-4907-81b2-a8296b7f6114,FinanceAndAccounting,1,,
95ce3fcb-8139-4304-bd76-3adf12bd7904,9682214e-f7da-4957-bf04-19cecc8bbf18,Miro,9,36c1b83b-d3e6-4e67-87b4-9f7227eec62a,Other,1,860a1e05-3096-49a0-91c7-01fb9abcb934,False
d97db0fe-ca91-4735-909e-82f8d3628a9f,0a42117d-03f3-413c-9a0c-c7265e64605e,Bird Eats Bug,2,6c6f0d75-d0c5-4130-8a9b-f9cf5bd28def,Other,1,,
5797bd5c-aba9-447b-8f98-736cd56603df,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,7d3503cb-c277-4cbb-95d4-b75b8e29dc23,Other,1,,
ffc15461-0f92-4d04-a52f-c19b9787627c,7b900372-e3e1-435e-be81-d5c256ef7a98,Amplitude,7,6224a41c-fcb8-4c8d-bde6-faddbb5682cb,Design,1,,
05388d73-8c67-4f9b-a428-c5baab49454c,d7a43a61-29e9-4072-9404-fcb132ca6837,Pleo,11,979397fa-ab38-4297-970e-6a5b03e7f71a,Other,1,,
51120957-0130-44eb-8a50-a9eecd361e28,a30938b2-564e-4eb9-a2e4-496c80eff28e,Modjo,4,7a7a43bd-d612-4635-8428-104b8c3a4e33,Other,1,,
aa5597b9-8b8f-41a4-ab2a-395dcb09ca72,0dfce50e-fde9-4ad8-b461-90d777b03b20,Confluence,9,d63f5f98-5db3-45cc-bf46-b88a598f4907,Other,1,c9a4f7f5-3fa7-47cc-9b2e-c4c3433b7a5d,False
ee7fad7b-e70c-4bec-a89a-8a24c6dce0e8,73b4b7d5-5634-422b-b63b-9ae57a2d8073,Journey,4,46ea8ce8-9649-401f-be84-b32b32d114e0,Other,1,,
84c9fcb4-128b-4711-9490-97fcc5fb2f28,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,ca6b2b0e-2f20-4b0f-9dbb-5c900851b632,ProductManagement,3,68a91472-05c0-46dd-8fa9-85ffefc31220,False
e7b0431d-37c6-4f1e-809c-0a656d5e468d,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,d0d23ea2-3b44-4e8b-86f5-9926532c0e56,SoftwareDevelopment,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
6b767042-55cb-4f86-8652-5f852cb8ca5c,d38690f4-374b-4ea5-8f5c-64a1a030f4bd,Recruitee,10,263dc271-8906-48e4-bd6b-2347ff78cf74,Sales,1,efa5e195-1d59-4fe4-a34a-e7f99b026b58,False
0901d947-f604-4b2a-8fc2-8b82e9b17992,9682214e-f7da-4957-bf04-19cecc8bbf18,Miro,9,23e8dceb-f94d-480d-804b-e8fb9091b4ab,Other,1,860a1e05-3096-49a0-91c7-01fb9abcb934,False
f414036f-8389-475d-a268-0afcf63be6d1,b21c8e4c-596a-4dd4-bb41-faeb55816d92,Notion,9,dd1a21b7-5bd6-4837-a476-c67937c7fd7d,Other,1,aa581817-9f42-4e28-94f2-282ae07aee0c,False
4fe47a29-3473-48a3-ba18-325cdc51430c,d3189edb-738c-47b1-a130-ff5bafdf7a9b,BrowserStack,2,eb26cd99-a76a-4377-a08b-13555b1f2ea7,Other,1,,
0998547c-deae-45c7-a2c2-ed9e55187b0c,d3189edb-738c-47b1-a130-ff5bafdf7a9b,BrowserStack,2,706d03d6-b791-4189-99b2-c30154dad086,Other,1,,
e5fe403f-ac72-4514-aaaa-cedda89c5309,d3189edb-738c-47b1-a130-ff5bafdf7a9b,BrowserStack,2,004ef899-bd49-474e-ba97-0833c2141a63,Other,1,,
3a55481d-9ffc-47c4-9453-79ae1e6c2a98,c4317ad0-7886-422e-83df-d17eb9a9f977,SalesScreen,4,e549f806-aecd-4347-93e3-3f217bb5d9f7,Other,1,c5d99ea5-2169-4286-ace2-0ddaeccf846c,False
d72ae67c-3de4-47c5-a95d-56e991642863,c4317ad0-7886-422e-83df-d17eb9a9f977,SalesScreen,4,c68bc2fd-cef7-42d2-9f75-7e0bfba57dc6,BusinessDevelopment,1,c5d99ea5-2169-4286-ace2-0ddaeccf846c,False
f5e3eb90-977b-416c-8d9d-faec89dc9a98,c4317ad0-7886-422e-83df-d17eb9a9f977,SalesScreen,4,5e8f2b22-e128-4269-893d-971ddc623038,Other,1,c5d99ea5-2169-4286-ace2-0ddaeccf846c,False
f00d2c43-1308-447c-a519-60864cc2617b,935b2a47-fa53-4eb4-9d42-51b1c8341c46,LinkedIn,10,7914fa7c-dfff-4477-aba6-b2b92adfd1d1,Other,1,,
7e53ab9f-6993-48ae-8c6e-98b6418d3a26,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,c6835e86-4d66-438d-879b-4ee4f311cad3,Other,1,,
76a73e03-720a-46b5-b124-6c72e8bda913,2eef4e1d-2781-44bd-92e9-e9663ca14986,DATEV Smart-IT,11,7559529e-8054-4a25-b72c-0a4c32bf4ae4,Other,1,,
28417860-d4dc-4276-90ad-7b98ea022b6d,873b0566-1c75-4ccd-8ec4-1a0f26acfe90,CircleCI,2,c6835e86-4d66-438d-879b-4ee4f311cad3,Other,1,,
4d9f6ed9-2f4d-4d80-9a62-94e4d3761bd3,ab632179-52db-4fdf-a3f7-4f5c544efe36,Shutterstock,6,a5bd7b19-f493-4673-b905-9db7338cbc7d,Other,1,,
4dbd1ea1-f935-4fc4-aeda-81bd63f60e98,2eef4e1d-2781-44bd-92e9-e9663ca14986,DATEV Smart-IT,11,979397fa-ab38-4297-970e-6a5b03e7f71a,Other,1,,
6c766d26-3e17-4317-9e43-e1e283ed4b95,ab632179-52db-4fdf-a3f7-4f5c544efe36,Shutterstock,6,231b75d3-0305-40e5-ac91-ca70796a90c2,Design,2,,
01b6d4c5-452e-48e1-a963-fdb7217a9889,0e979d28-0889-4ac1-b10e-5735721a4de3,Reforge,19,bcfb2c7b-f471-4564-8d15-db40c73752d4,BusinessDevelopment,1,,
08d8281e-01c3-4a1c-8c3a-6ab80a96ce27,06efccf8-6904-4f36-930e-cc1459dc7bce,Sentry,2,86d1c418-30f7-4e99-864b-775c9b9c0079,Other,1,,
9efc6529-c33b-463e-aa13-0859a7658460,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,a200a52e-7e1f-462d-9583-60c06a1c092b,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
5847d0ed-0e6d-4895-b840-a80cba46b20c,a30938b2-564e-4eb9-a2e4-496c80eff28e,Modjo,4,61836a05-d1f1-4f07-badc-1f3e495a10e9,Other,1,,
28467a93-f4a1-464f-a922-918e7c74f29f,9682214e-f7da-4957-bf04-19cecc8bbf18,Miro,9,906cf983-4131-4904-b47e-efc5a5bd7cf7,Other,1,860a1e05-3096-49a0-91c7-01fb9abcb934,False
493e6fc8-1f87-4bc1-90f2-9b0b446a61d2,6a934c67-3e88-4602-9c69-c3ff52e0afb6,Grain,9,7a7a43bd-d612-4635-8428-104b8c3a4e33,Other,1,,
18610647-1ea9-43b4-9b24-5b53c2d1dddb,44745f93-a50d-4c4f-a5b5-8e7f3816591d,Google Search Console,12,6e08e18b-1787-42bd-a860-fd3cb696f110,ITAndOrganization,1,,
3b46ab9c-6b27-44cc-a148-31cc97142a1b,44745f93-a50d-4c4f-a5b5-8e7f3816591d,Google Search Console,12,a878a105-7a66-46f8-8ccc-f1efd2697a6b,Other,1,,
ae7f7cd6-70c5-43b1-803e-c7dfc1810354,44745f93-a50d-4c4f-a5b5-8e7f3816591d,Google Search Console,12,adfad123-7082-475f-b4ae-87d6138b7e98,Other,1,,
b0fcbfbc-1273-410d-8489-368a737e9aea,44745f93-a50d-4c4f-a5b5-8e7f3816591d,Google Search Console,12,a971c58a-89cb-4ef5-a7ed-e90168344abb,Administration,2,,
dba56c25-6f49-4eac-a66b-d76816b5b1dc,f8e06eef-a0de-4796-b688-c9a77067a5d4,Upwork,10,a971c58a-89cb-4ef5-a7ed-e90168344abb,Administration,2,,
5791e312-d7ce-41dd-bca8-16a02a28e82b,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,d63f5f98-5db3-45cc-bf46-b88a598f4907,Other,1,591dade6-b771-43aa-9b5a-4aa7e20335ac,False
079e3735-24ee-4712-b270-2d24422e926b,c4317ad0-7886-422e-83df-d17eb9a9f977,SalesScreen,4,3952859c-54f0-4b9e-840d-e97295ac4868,Other,1,c5d99ea5-2169-4286-ace2-0ddaeccf846c,False
48424eaf-c024-4cbe-b4cb-7a6278a8c3b4,c4317ad0-7886-422e-83df-d17eb9a9f977,SalesScreen,4,dbc120c4-8a9e-4b3d-8d4d-44b94c08d7e8,Sales,1,c5d99ea5-2169-4286-ace2-0ddaeccf846c,False
67790c92-d2c3-4292-a426-297cc6a6ffb8,1f120984-038b-4ecd-b955-a00c0de0ec5a,Apollo GraphQL,2,25d26a43-a2be-4cae-8749-2026342a23e4,Other,1,f3c62106-5678-453c-8d81-89526ed66a85,False
1d8f96ee-9593-4a22-a52e-83e3dfb412e5,d3189edb-738c-47b1-a130-ff5bafdf7a9b,BrowserStack,2,8a81fcc8-88ac-433a-9b5a-81ba34bba3fb,ITAndOrganization,1,,
6b5ca1e3-4475-418f-8748-90df6384b77d,d3189edb-738c-47b1-a130-ff5bafdf7a9b,BrowserStack,2,f8a687e5-adc2-4583-a63e-7a36efd0e100,Other,1,,
70de33b4-51d9-4ada-a0dd-411a35853e34,d3189edb-738c-47b1-a130-ff5bafdf7a9b,BrowserStack,2,24342de3-3fe3-401f-9ef7-2e3f3d0cfc70,Other,1,,
35092dd8-876a-40ac-99ad-b75c0b5899aa,d3189edb-738c-47b1-a130-ff5bafdf7a9b,BrowserStack,2,5b871b4c-8867-4ea0-b163-d81a97f89d42,Other,1,,
b48ba49e-22af-4af3-845d-230ce5d80a40,b21c8e4c-596a-4dd4-bb41-faeb55816d92,Notion,9,5e0aeb86-0e79-4849-9f9e-69a430b61d3f,Other,1,db51ec9b-d12d-4451-ba76-cbe858e5e78e,False
7064fbbf-2bb4-4ad3-ac01-a089c234a72c,c4317ad0-7886-422e-83df-d17eb9a9f977,SalesScreen,4,5b6bcf30-7b81-4cc8-afce-584cc8512e95,Other,1,c5d99ea5-2169-4286-ace2-0ddaeccf846c,False
72e077d7-f369-4075-8adb-a3a1411141dc,c4317ad0-7886-422e-83df-d17eb9a9f977,SalesScreen,4,106c9ca5-2577-4296-9c20-627794a00c37,Other,1,c5d99ea5-2169-4286-ace2-0ddaeccf846c,False
a56eb4f5-f53b-4a78-b7a8-b1e93ae9025f,c4317ad0-7886-422e-83df-d17eb9a9f977,SalesScreen,4,906cf983-4131-4904-b47e-efc5a5bd7cf7,Other,1,c5d99ea5-2169-4286-ace2-0ddaeccf846c,False
b307a12b-558b-4259-89c4-4fc0081f3cd7,8a4c052d-8e16-4340-9f58-e3cb9e613f5d,PandaDoc,13,906cf983-4131-4904-b47e-efc5a5bd7cf7,Other,1,a516f92a-6fcf-4a8c-8f1f-385025dc8767,False
35651fcb-561a-479a-976a-b372335b70d9,a30938b2-564e-4eb9-a2e4-496c80eff28e,Modjo,4,7559529e-8054-4a25-b72c-0a4c32bf4ae4,Other,1,,
f7bdf45a-d2ee-4e22-b2b3-44d5fc351153,cc670a8d-9a33-42ee-9b69-7cc1cd17190d,Zapier,8,73fff436-94c4-49b9-8c4c-9b61ba298cba,Administration,3,,
049d9776-38d8-438f-9c57-774e2cb29e32,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,834b566e-53dd-493b-a77d-6378867a5591,Other,1,,
0c4974ea-20d4-46c6-b1ce-b09a3c20a37e,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,6e08e18b-1787-42bd-a860-fd3cb696f110,ITAndOrganization,1,,
11e6d6a3-4fef-495e-b1f1-64ae443bbc1c,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,d54cb0df-1c70-4575-9406-e02e3b2747cf,Other,1,,
12623d9b-4102-456c-80a3-6477b3e4e887,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,cd455c7e-1a73-4db6-b138-2e399e3c3941,Other,1,,
1287512c-4244-42be-adcf-540109ce7f51,c3e8725d-f65e-4b37-a083-54de8020193b,Similarweb,7,a971c58a-89cb-4ef5-a7ed-e90168344abb,Administration,2,,
141564ed-a0df-4eb8-8b1e-1b5c398ddbe1,9256411b-cba5-4546-9ddb-f8f05a03db2a,Slack,15,07746f62-750a-467a-9b1a-373c3708e8fa,SoftwareDevelopment,1,,
ed84f99a-cbe2-4080-973b-3da76757f5ab,f19e8b57-62cc-497c-afeb-1b75c6024896,Indeed,10,4fc5737a-8624-4549-b594-412196860fb7,HumanResources,1,,
212f80f5-321d-4c78-a59e-42da53a31201,d38690f4-374b-4ea5-8f5c-64a1a030f4bd,Recruitee,10,96e8b3e5-85ee-49a3-86e2-027b4c1c9c65,ProductManagement,1,,
18b3d03c-3423-4704-b715-2c088a82024b,d566bf00-d3ef-43c4-b8d8-5899cd167602,Aircall,16,644a8c7f-2bba-4619-a9bb-51ff9cc37ad4,Other,1,,
e06fe77c-9a52-49b8-b0e6-d9b192ea9c0a,2eef4e1d-2781-44bd-92e9-e9663ca14986,DATEV Smart-IT,11,ac23613a-58cc-450a-8ffb-8a37d199b381,Other,1,,
88e38472-1349-41b6-bafe-c3e5b29cf2fb,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,25d26a43-a2be-4cae-8749-2026342a23e4,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
d7fe99d1-53e9-46c3-88de-316cf3bdbacf,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,a5bd7b19-f493-4673-b905-9db7338cbc7d,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
ba9ecbab-602f-40c2-8612-1e262400820c,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,86d1c418-30f7-4e99-864b-775c9b9c0079,Other,1,07198366-dac6-4923-896f-4c668342e834,False
b33eb2bc-9c4b-49bd-8049-feba6f4394df,b21c8e4c-596a-4dd4-bb41-faeb55816d92,Notion,9,5b6bcf30-7b81-4cc8-afce-584cc8512e95,Other,1,db51ec9b-d12d-4451-ba76-cbe858e5e78e,False
b134884f-4fbd-4ce8-a74c-39fd42b0b1f3,daff9d1b-7e98-4d91-9219-ec40ad4b3775,ChatGPT,9,6224a41c-fcb8-4c8d-bde6-faddbb5682cb,Design,1,,
f5c32e6f-d9c1-4f02-ae7f-0832b6c332b3,f0d84a2e-4c11-4f25-abd1-f5f5edafc0ee,Postman,2,90019780-2b38-4159-8876-515cc1174eb4,Other,1,aa844286-b05d-4d23-bcc4-9c0fdcc382bc,False
7b53aa1d-bfd8-4a1d-aaa2-bf2aeef59e56,ee6aba37-d8a2-4a2a-92af-2533ff03b45d,Figma,6,bc4c9b87-af39-4ecc-a9aa-8a8402d5a29d,Other,1,b8612fb0-66b0-4154-bd00-7ca323078386,False
36ee46fa-0875-4980-abea-bcb572dd2abf,31937c8b-c1dd-4ca7-b1c1-a363dc896e7a,Streamline,6,231b75d3-0305-40e5-ac91-ca70796a90c2,Design,2,,
15ac7dff-26ea-4cce-a6cf-983afbb735b0,a30938b2-564e-4eb9-a2e4-496c80eff28e,Modjo,4,a971c58a-89cb-4ef5-a7ed-e90168344abb,Administration,2,,
d1a01888-9ad0-4336-99a9-167911f802b2,936a6328-2eae-4883-90f3-b08653640d42,ClickUp,9,7559529e-8054-4a25-b72c-0a4c32bf4ae4,Other,1,,
c8f7dd64-b16b-4ffe-9943-b3011314ddbb,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,f8321f3a-1aa9-401d-b425-57e94ff9aefe,Other,1,07198366-dac6-4923-896f-4c668342e834,False
d8aadabc-0279-49d8-91fc-c5e121fc3a66,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,7b6ac2b4-199f-4738-842e-0a5838efd6da,Other,1,07198366-dac6-4923-896f-4c668342e834,False
07e9c5d0-49b8-47a8-b6fc-4562d0f2dca2,673d654e-0bf7-4b94-857c-19dde78c9859,Typeform,6,66c11ed6-8e5c-4029-bbfa-b0f02b724ef9,Other,1,,
0d2a9b56-8bb0-4fd4-8f42-89344096b014,673d654e-0bf7-4b94-857c-19dde78c9859,Typeform,6,4dbb3a47-377d-4139-9ee6-4a5806761c66,Administration,2,,
08b45465-181d-481f-a626-2420f338bd2c,d924013a-0554-425d-872d-fc0973c6a732,Looker,7,4fb8d8bd-3e4e-4f9c-8524-0ab83e487505,Other,1,,
ced8fc3f-ed05-4938-b76b-d0959a37ce83,0f89345f-33f2-492d-81ca-050dc63d6079,Talent.io,10,4fc5737a-8624-4549-b594-412196860fb7,HumanResources,1,,
535fda58-3fc6-4bf8-b9ac-f91289f889c8,d566bf00-d3ef-43c4-b8d8-5899cd167602,Aircall,16,46ea8ce8-9649-401f-be84-b32b32d114e0,Other,1,,
970df7ee-d793-42d4-b1d2-0dc854079753,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,b429d8b2-6d41-4b0a-af1c-14544e82064c,Other,1,,
ae598253-316d-4ffe-a9e1-712a38b6e365,606f2ae5-5b0c-42f9-bf01-81fcfc376ba4,Loom,15,8cce2d60-deee-4036-80c6-231d5898e6a0,Other,1,,
0395cb16-8de9-4d0c-939e-0c455df306f6,04c073f8-2437-47a7-866d-a80a957de3b3,Zoom,15,4fc5737a-8624-4549-b594-412196860fb7,HumanResources,1,961a927e-fe39-47d8-bc23-a7be508f7f55,False
f7ed825b-1b44-44a9-80f6-a414e7ecdb2f,04c073f8-2437-47a7-866d-a80a957de3b3,Zoom,15,d63f5f98-5db3-45cc-bf46-b88a598f4907,Other,1,961a927e-fe39-47d8-bc23-a7be508f7f55,False
78334bf6-c2a2-43bd-b29b-3ba95716032b,ca9d14d1-a84f-407c-bd41-7ad557b60b88,Firebase,2,706d03d6-b791-4189-99b2-c30154dad086,Other,1,,
8b34b1aa-b854-4ff0-875e-38480d8a430a,ca9d14d1-a84f-407c-bd41-7ad557b60b88,Firebase,2,07746f62-750a-467a-9b1a-373c3708e8fa,SoftwareDevelopment,1,,
faabf35f-72ba-4a61-b3a8-f90cd0ff55f1,ca9d14d1-a84f-407c-bd41-7ad557b60b88,Firebase,2,8a81fcc8-88ac-433a-9b5a-81ba34bba3fb,ITAndOrganization,1,,
3c921519-8b39-4da6-898b-40d79501ea14,fdde40e9-607e-4ca7-8dd2-b8400ab512ad,DemoCompany,11,39252591-6838-4dde-9035-bd0faeba5f3f,Other,1,50b8702a-de7c-4b41-a2a8-fe9dcf928c91,False
5e983958-37bf-4fe1-8b78-5bb634e0da56,ca9d14d1-a84f-407c-bd41-7ad557b60b88,Firebase,2,ca6b2b0e-2f20-4b0f-9dbb-5c900851b632,ProductManagement,3,,
613d41f1-4779-456b-860a-d13f65b18c05,06efccf8-6904-4f36-930e-cc1459dc7bce,Sentry,2,8cb14ef1-5434-4e55-a75d-a269d9a8128d,SoftwareDevelopment,1,,
ce21971b-4532-4077-be80-d4bd890ff3fd,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,8cb14ef1-5434-4e55-a75d-a269d9a8128d,SoftwareDevelopment,1,,
06e6c9a2-3283-4ef0-ba82-9ee588f5990e,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,7d3503cb-c277-4cbb-95d4-b75b8e29dc23,Other,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
00a1c606-a4ca-4d44-bcf2-ab8a7a32dcb5,63e4a948-63be-421d-808e-9d7ff8d883a4,Vimeo,13,05c3238c-a69c-4feb-96be-f8806e9436d2,Other,1,,
f36aa0c8-ec54-44f0-9600-93dd0be5e5ca,e1ac9541-8fa4-419b-9447-cd6f0ca2863c,LaunchDarkly,2,4d7c5b08-1ced-44a4-87f0-c19237e8648e,Other,1,623ad4fe-4af4-4519-908d-b387c002237c,False
028afad6-42e9-4737-aea4-da13b5755504,a30938b2-564e-4eb9-a2e4-496c80eff28e,Modjo,4,a200c8da-724c-4fe5-be84-89d7ecaa0ce3,Other,1,,
71789976-341d-4081-912a-330e3447f679,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,a5bd7b19-f493-4673-b905-9db7338cbc7d,Other,1,,
29702128-0e89-4dbb-90be-b47406cd2f76,d3189edb-738c-47b1-a130-ff5bafdf7a9b,BrowserStack,2,231b75d3-0305-40e5-ac91-ca70796a90c2,Design,2,c9400a3c-0ab5-4b48-974b-4938a12de283,False
a948d101-96ae-4394-a32b-0929796ba64b,daff9d1b-7e98-4d91-9219-ec40ad4b3775,ChatGPT,9,8cb14ef1-5434-4e55-a75d-a269d9a8128d,SoftwareDevelopment,1,,
6507b38c-d951-42f3-9521-55ccaf34b389,b21c8e4c-596a-4dd4-bb41-faeb55816d92,Notion,9,7559529e-8054-4a25-b72c-0a4c32bf4ae4,Other,1,db51ec9b-d12d-4451-ba76-cbe858e5e78e,False
ccbd52f2-9327-4ab5-a470-0105d9e94fe8,f0d84a2e-4c11-4f25-abd1-f5f5edafc0ee,Postman,2,8a81fcc8-88ac-433a-9b5a-81ba34bba3fb,ITAndOrganization,1,,
92d30c3c-dd24-4ddb-b60f-756b74ff7322,f0d84a2e-4c11-4f25-abd1-f5f5edafc0ee,Postman,2,70b89cb8-74c5-4d17-af7e-ea977a4daab1,Other,1,,
86449dc0-63f9-4496-b13a-1411199c7f8c,f0d84a2e-4c11-4f25-abd1-f5f5edafc0ee,Postman,2,240cdcdb-0fb9-4bac-8dc3-d881ae45972c,Other,1,,
b1618213-5d5f-4c6c-ab27-9d2695dcb722,f0d84a2e-4c11-4f25-abd1-f5f5edafc0ee,Postman,2,f8321f3a-1aa9-401d-b425-57e94ff9aefe,Other,1,,
84246456-fd3c-48ee-95ba-38ca0c187acd,f0d84a2e-4c11-4f25-abd1-f5f5edafc0ee,Postman,2,e499cb7f-827c-4204-b299-b92d25791bc1,Other,1,,
fb0e916b-d98a-4cb0-b4d5-546870ac5273,f0d84a2e-4c11-4f25-abd1-f5f5edafc0ee,Postman,2,24342de3-3fe3-401f-9ef7-2e3f3d0cfc70,Other,1,,
5ca4e4d7-db6c-4977-bbe6-1ff027d836d7,f0d84a2e-4c11-4f25-abd1-f5f5edafc0ee,Postman,2,dd1a21b7-5bd6-4837-a476-c67937c7fd7d,Other,1,,
0267afb3-d089-4adf-9bc5-a49ee3c66ffe,f0d84a2e-4c11-4f25-abd1-f5f5edafc0ee,Postman,2,48e1354c-c429-48d0-b4cf-65169ffb8046,Other,1,,
af25853a-6a52-449d-a049-060e3c0f4d04,7b900372-e3e1-435e-be81-d5c256ef7a98,Amplitude,7,48e1354c-c429-48d0-b4cf-65169ffb8046,Other,1,,
25fe7302-63dc-42af-8529-ebd73cc87434,4ffa985d-fc96-405d-9842-46ad020818b0,Jira Software,9,6c6f0d75-d0c5-4130-8a9b-f9cf5bd28def,Other,1,,
a9aefddb-909a-4c1c-9ac4-cdc2104de944,931e1ab9-b970-43e2-964e-f3b2f06de18e,Surveymonkey,7,ca6b2b0e-2f20-4b0f-9dbb-5c900851b632,ProductManagement,3,,
73568787-d42f-40a1-afe4-090071d2d1d1,25366964-23e0-47d1-9b3b-a0786eedf28e,GitHub,2,64102f7e-5741-433f-a3c7-1e41366943b5,ITAndOrganization,1,,
0b967bb8-fb74-482b-8d87-20d4d6c15bf9,e7f7b27e-b831-4920-a0b7-4c643eafac0e,JetBrains,2,8cb14ef1-5434-4e55-a75d-a269d9a8128d,SoftwareDevelopment,1,,
56c8b8e3-c73f-46a1-bba5-b6f3d861ee89,0dfce50e-fde9-4ad8-b461-90d777b03b20,Confluence,9,96e8b3e5-85ee-49a3-86e2-027b4c1c9c65,ProductManagement,1,,
0a70497b-040f-4393-8a27-08579894d761,9bd427e2-1bde-453f-a878-57739b24e830,CodeSandbox,2,dd1a21b7-5bd6-4837-a476-c67937c7fd7d,Other,1,,
fecdfae4-aa36-4de3-9f6d-212e91aabe97,1cba6a3d-01ba-4904-8c24-27e0e7cfe5c4,OpsGenie,2,8cb14ef1-5434-4e55-a75d-a269d9a8128d,SoftwareDevelopment,1,,
1ba07aba-9ed4-44b4-9ca0-7a65973cd6a0,673d654e-0bf7-4b94-857c-19dde78c9859,Typeform,6,7a7a43bd-d612-4635-8428-104b8c3a4e33,Other,1,,
41e59b2a-19bb-4097-8bea-9ec5c306e05f,a30938b2-564e-4eb9-a2e4-496c80eff28e,Modjo,4,890c31a6-7dd0-4402-8012-5a3c076f39d0,ServiceAndSupport,1,,
3f3be73f-410a-44c1-a98c-5334eab1ae9b,f0d84a2e-4c11-4f25-abd1-f5f5edafc0ee,Postman,2,eb26cd99-a76a-4377-a08b-13555b1f2ea7,Other,1,,
4de598a5-6d4a-4c4d-b1e4-c8be73c4fcfb,daff9d1b-7e98-4d91-9219-ec40ad4b3775,ChatGPT,9,dbc120c4-8a9e-4b3d-8d4d-44b94c08d7e8,Sales,1,,
6eea1cf4-7621-440e-9d63-2a5bc4366d89,25406b53-dc8a-42a5-b864-5bf528a4efce,Personio,10,890c31a6-7dd0-4402-8012-5a3c076f39d0,ServiceAndSupport,1,68a91472-05c0-46dd-8fa9-85ffefc31220,False
79a5748c-1a44-4d45-a949-63785fc98377,cadaae3e-808a-4f4f-b3eb-67c3e98b9bbb,SEM Rush,12,5ef65be4-b915-4190-9ae2-d7106ecd669c,Other,1,,
06128977-4e59-4c40-af8d-6d27cf91c938,04c073f8-2437-47a7-866d-a80a957de3b3,Zoom,15,05c3238c-a69c-4feb-96be-f8806e9436d2,Other,1,961a927e-fe39-47d8-bc23-a7be508f7f55,False
06340c73-ff08-43d5-ae8d-5307d9142d53,04c073f8-2437-47a7-866d-a80a957de3b3,Zoom,15,7925f5cf-17d5-4dd0-9988-bc197b5e60e5,Other,1,961a927e-fe39-47d8-bc23-a7be508f7f55,False
0bc9677d-c554-4fe7-bb11-e6bc2ebbfc95,04c073f8-2437-47a7-866d-a80a957de3b3,Zoom,15,f8321f3a-1aa9-401d-b425-57e94ff9aefe,Other,1,961a927e-fe39-47d8-bc23-a7be508f7f55,False
